scalerank,natscale,labelrank,featurecla,name,namepar,namealt,diffascii,nameascii,adm0cap,capalt,capin,worldcity,megacity,sov0name,sov_a3,adm0name,adm0_a3,adm1name,iso_a2,note,latitude,longitude,changed,namediff,diffnote,pop_max,pop_min,pop_other,rank_max,rank_min,geonameid,meganame,ls_name,ls_match,checkme,min_zoom,ne_id
8,10,5,Populated place,Southend-on-Sea,,Southend,0,Southend-on-Sea,0,0,,0,0,United Kingdom,GBR,United Kingdom,GBR,Southend-on-Sea,GB,,51.5500175162,0.71999710959,0,0,,618386,173600,560273,11,9,2637433,,Southend,1,1,7,1159127607
8,10,5,Populated place,Reading,,,0,Reading,0,0,,0,0,United Kingdom,GBR,United Kingdom,GBR,Oxfordshire,GB,,51.4699707226,-0.98002832173,0,0,,369804,145700,756426,10,9,2639577,,Reading,1,1,7,1159127619
8,10,5,Populated place,Leicester,,,0,Leicester,0,0,,0,0,United Kingdom,GBR,United Kingdom,GBR,Leicester,GB,,52.6299774364,-1.13324894348,0,0,,457983,339239,420985,10,10,2644668,,Leicester,1,2,7,1159127629
8,10,5,Populated place,Bradford,,,0,Bradford,0,0,,0,0,United Kingdom,GBR,United Kingdom,GBR,West Yorkshire,GB,,53.8000352164,-1.74998132466,0,0,,501700,293717,841600,11,10,2654993,,Bradford,1,0,7,1159127641
8,10,5,Populated place,Sheffield,,,0,Sheffield,0,0,,0,0,United Kingdom,GBR,United Kingdom,GBR,South Yorkshire,GB,,53.3666766552,-1.49999658345,0,0,,1292900,552700,992542,12,11,2638077,,Sheffield,1,0,7,1159127645
8,10,5,Populated place,Polatlı,,,0,Polatli,0,0,,0,0,Turkey,TUR,Turkey,TUR,Ankara,TR,,39.5841587515,32.1472261136,0,0,,93262,52001,52001,8,8,302525,,Polatli,1,0,7,1159127659
8,10,5,Populated place,Karabük,,,0,Karabuk,0,0,,0,0,Turkey,TUR,Turkey,TUR,Zinguldak,TR,,41.2000032746,32.6000150134,0,0,,128564,97481,126217,9,8,744562,,Karabuk,1,0,6,1159127675
8,10,5,Populated place,Nusaybin,,,0,Nusaybin,0,0,,0,0,Turkey,TUR,Turkey,TUR,Mardin,TR,,37.0749837433,41.2183520088,0,0,,152668,88977,124934,9,8,303750,,Nusaybin,1,0,6,1159127687
8,10,5,Admin-1 capital,Hakkâri,,,0,Hakkari,0,0,,0,0,Turkey,TUR,Turkey,TUR,Hakkari,TR,,37.5744364614,43.7408336983,0,0,,77699,7071,6761,8,5,318137,,Hakkari,1,0,7,1159127697
8,10,6,Admin-1 capital,Szombathely,,,0,Szombathely,0,0,,0,0,Hungary,HUN,Hungary,HUN,Vas,HU,,47.2253460887,16.6287418199,0,0,,109518,79534,109231,9,8,3044310,,Szombathely,1,0,7,1159127709
8,10,6,Admin-1 capital,Kecskemét,,,0,Kecskemet,0,0,,0,0,Hungary,HUN,Hungary,HUN,Bács-Kiskun,HU,,46.9000429475,19.7000272203,0,0,,113895,109847,107505,9,9,3050434,,Kecskemet,1,0,6,1159127719
8,10,6,Admin-1 capital,Székesfehérvár,,,0,Szekesfehervar,0,0,,0,0,Hungary,HUN,Hungary,HUN,Fejér,HU,,47.1946761262,18.4080647366,0,0,,144319,101600,136023,9,9,3044774,,Szekesfehervar,1,0,6.1,1159127731
8,10,6,Admin-1 capital,Nyíregyháza,,,0,Nyiregyhaza,0,0,,0,0,Hungary,HUN,Hungary,HUN,Szabolcs-Szatmár-Bereg,HU,,47.965326761,21.7187153714,0,0,,176880,116298,167420,9,9,716935,,Nyiregyhaza,1,0,7,1159127743
8,10,7,Populated place,Biel,,,0,Biel,0,0,,0,0,Switzerland,CHE,Switzerland,CHE,Bern,CH,,47.1665899852,7.25003779972,0,0,,78708,48614,0,8,7,2661513,,Biel,1,0,8,1159127751
8,10,8,Populated place,San Juan del Sur,,,0,San Juan del Sur,0,0,,0,0,Nicaragua,NIC,Nicaragua,NIC,Nicaragua,NI,,11.2499967641,-85.8600411395,0,0,,7790,2274,0,5,4,3616726,,San Juan del Sur,1,0,7,1159127765
8,10,6,Admin-1 capital,Drobeta-Turnu Severin,,Drobeta- Turmu Sererin,0,Drobeta-Turnu Severin,0,0,,0,0,Romania,ROU,Romania,ROU,Mehedinti,RO,,44.6458911327,22.6658926989,0,0,,106578,102346,0,9,9,678817,,Drobeta-Turnu Severin,1,0,7,1159127777
8,10,6,Admin-1 capital,Tulcea,,,0,Tulcea,0,0,,0,0,Romania,ROU,Romania,ROU,Constanta,RO,,45.1993457225,28.7966812731,0,0,,92475,86288,86154,8,8,664518,,Tulcea,1,5,7,1159127789
8,10,6,Admin-1 capital,Arad,,,0,Arad,0,0,,0,0,Romania,ROU,Romania,ROU,Arad,RO,,46.1700099885,21.3199800198,0,0,,169065,149611,146775,9,9,686254,,Arad,1,0,7,1159127803
8,10,6,Admin-1 capital,Oradea,,,0,Oradea,0,0,,0,0,Romania,ROU,Romania,ROU,Bihor,RO,,47.0499821158,21.9199950752,0,0,,213830,206614,210765,10,10,671768,,Oradea,1,0,6.1,1159127807
8,10,6,Admin-1 capital,Sibiu,,,0,Sibiu,0,0,,0,0,Romania,ROU,Romania,ROU,Sibiu,RO,,45.7971128531,24.1371207262,0,0,,155565,151894,151487,9,9,667268,,Sibiu,1,0,7,1159127819
8,10,6,Admin-1 capital,Suceava,,,0,Suceava,0,0,,0,0,Romania,ROU,Romania,ROU,Suceava,RO,,47.6376981802,26.2593167712,0,0,,105796,87935,87385,9,8,665850,,Suceava,1,0,7,1159127833
8,10,6,Admin-1 capital,Buzău,,,1,Buzau,0,0,,0,0,Romania,ROU,Romania,ROU,Buzau,RO,,45.1565059602,26.8065185127,0,0,,130954,130698,130012,9,9,683123,,Buzau,1,0,6,1159127843
8,10,6,Admin-1 capital,Galați,,,0,Galati,0,0,,0,0,Romania,ROU,Romania,ROU,Galati,RO,,45.4558933706,28.0458743883,0,0,,311156,294087,310733,10,10,677697,,Galati,1,0,6,1159127855
8,10,6,Admin-1 capital,Focșani,,,0,Focsani,0,0,,0,0,Romania,ROU,Romania,ROU,Vrancea,RO,,45.6965505158,27.1865469958,4,0,Changed scale rank.,105112,80161,80041,9,8,678015,,Focsani,1,0,7,1159127869
8,10,5,Populated place,Ferreñafe,,,0,Ferrenafe,0,0,,0,0,Peru,PER,Peru,PER,Lambayeque,PE,,-6.6299971325,-79.8000234392,0,0,,50184,34357,0,8,7,3697033,,Ferrenafe,1,0,7,1159127875
8,10,5,Populated place,Motupe,,,0,Motupe,0,0,,0,0,Peru,PER,Peru,PER,Lambayeque,PE,,-6.15002642937,-79.7100030942,0,0,,13681,4415,4415,6,4,3694569,,Motupe,1,0,7,1159127893
8,10,5,Populated place,Mollendo,,,0,Mollendo,0,0,,0,0,Peru,PER,Peru,PER,Arequipa,PE,,-17.0200089327,-72.0199815284,0,0,,49033,28953,49033,7,7,3934707,,Mollendo,1,0,7,1159127899
8,10,5,Populated place,Urubamba,,,0,Urubamba,0,0,,0,0,Peru,PER,Peru,PER,Cusco,PE,,-13.3042150687,-72.1166164568,0,0,,7540,4430,4430,5,4,3926438,,Urubamba,1,0,7,1159127911
8,10,5,Populated place,Santo Tomas,,,0,Santo Tomas,0,0,,0,0,Peru,PER,Peru,PER,Cusco,PE,,-14.4600101534,-72.0800037045,0,0,,4134,3257,3257,4,4,3948917,,Santo Tomas,1,0,7,1159127923
8,10,5,Populated place,Putina,,,0,Putina,0,0,,0,0,Peru,PER,Peru,PER,Callao,PE,,-15.4700260225,-69.4299845801,4,0,Population from GeoNames.,8118,8118,0,5,5,3931137,,Putina,0,0,7,1159127931
8,10,5,Populated place,Casma,,,0,Casma,0,0,,0,0,Peru,PER,Peru,PER,Ancash,PE,,-9.44000649123,-78.209991294,0,0,,30000,24842,169,7,7,-1,,Casma,0,0,7,1159127939
8,10,5,Populated place,Tournavista,,,0,Tournavista,0,0,,0,0,Peru,PER,Peru,PER,HuRnuco,PE,,-8.9321821911,-74.7052181414,0,0,,511,511,0,2,2,-1,,Tournavista,1,0,7,1159127941
8,10,5,Populated place,Huamachuco,,,0,Huamachuco,0,0,,0,0,Peru,PER,Peru,PER,La Libertad,PE,,-7.81002846388,-78.0499493832,0,0,,30835,21768,31950,7,7,3696509,,Huamachuco,1,0,7,1159127947
8,10,5,Populated place,Otuzco,,,0,Otuzco,0,0,,0,0,Peru,PER,Peru,PER,La Libertad,PE,,-7.8999971325,-78.5699951596,0,0,,10134,7375,0,6,5,3694212,,Otuzco,1,0,7,1159127957
8,10,5,Populated place,Lamas,,,0,Lamas,0,0,,0,0,Peru,PER,Peru,PER,San Martín,PE,,-6.43000933953,-76.5200169288,0,0,,13693,12503,0,6,6,3695757,,Lamas,1,0,7,1159127965
8,10,5,Populated place,Nauta,,,0,Nauta,0,0,,0,0,Peru,PER,Peru,PER,Loreto,PE,,-4.57001951205,-73.7800291358,0,0,,2500,2117,0,4,4,-1,,Nauta,0,0,7,1159127971
8,10,5,Populated place,Puquio,,,0,Puquio,0,0,,0,0,Peru,PER,Peru,PER,Ayacucho,PE,,-14.6999955049,-74.1299819353,0,0,,10491,7564,7564,6,5,3931223,,Puquio,1,0,7,1159127979
8,10,5,Populated place,Chosica,,,0,Chosica,0,0,,0,0,Peru,PER,Peru,PER,Lima,PE,,-11.9300353812,-76.7100053321,0,0,,88606,539,2099,8,2,3943423,,Chosica,1,1,7,1159127985
8,10,5,Populated place,Satipo,,,0,Satipo,0,0,,0,0,Peru,PER,Peru,PER,Junín,PE,,-11.2599987601,-74.6900252703,4,0,Population from GeoNames.,15532,15532,0,6,6,3928924,,Satipo,0,0,7,1159127989
8,10,5,Populated place,Tarma,,,0,Tarma,0,0,,0,0,Peru,PER,Peru,PER,Junín,PE,,-11.4100154431,-75.7299876319,0,0,,51350,462,0,8,2,3927758,,Tarma,1,0,7,1159127997
8,10,5,Populated place,La Oroya,,,0,La Oroya,0,0,,0,0,Peru,PER,Peru,PER,Junín,PE,,-11.5200345674,-75.9400006528,4,0,Population from GeoNames.,33345,33345,0,7,7,3936952,,La Oroya,0,0,7,1159128003
8,10,5,Admin-1 capital,Huaura,,,0,Huaura,0,0,,0,0,Peru,PER,Peru,PER,Lima,PE,,-11.0600109672,-77.5999768491,4,0,Changed feature class.,40400,20723,40400,7,7,3939023,,Huaura,1,0,7,1159128011
8,10,5,Populated place,Huacho,,,0,Huacho,0,0,,0,0,Peru,PER,Peru,PER,Lima,PE,,-11.1100337536,-77.6199497901,0,0,,80474,54545,0,8,8,3940002,,Huacho,1,0,7,1159128019
8,10,7,Admin-1 capital,General Eugenio Alejandrino Garay,,Fortin Coronel Eugenia Garay,0,General Eugenio Alejandrino Garay,0,0,,0,0,Paraguay,PRY,Paraguay,PRY,Boqueran,PY,,-20.5199503389,-62.2099860043,0,0,,972,972,0,2,2,-1,,General Eugenio Alejandrino Garay,0,5,7,1159128025
8,10,7,Populated place,Arroyos y Esteros,,,0,Arroyos y Esteros,0,0,,0,0,Paraguay,PRY,Paraguay,PRY,Cordillera,PY,,-25.0499580701,-57.0899884457,0,0,,3055,2455,0,4,4,3439395,,Arroyos y Esteros,1,1,7,1159128033
8,10,7,Populated place,Villa Hayes,,,0,Villa Hayes,0,0,,0,0,Paraguay,PRY,Paraguay,PRY,Presidente Hayes,PY,,-25.0900073051,-57.5299874284,0,0,,15643,15643,141527,6,6,3436725,,Villa Hayes,1,2,7,1159128039
8,10,7,Populated place,Fortin Falcon,,,0,Fortin Falcon,0,0,,0,0,Paraguay,PRY,Paraguay,PRY,Presidente Hayes,PY,,-23.0502868461,-59.8499491797,0,0,,-99,-99,0,0,0,-1,,Fortin Falcon,0,0,7,1159128047
8,10,7,Populated place,Puerto Pinasco,,,0,Puerto Pinasco,0,0,,0,0,Paraguay,PRY,Paraguay,PRY,Presidente Hayes,PY,,-22.6400276501,-57.7899973975,0,0,,500,447,0,2,2,0,,Puerto Pinasco,0,1,7,1159128053
8,10,7,Admin-1 capital,Pozo Colorado,,,0,Pozo Colorado,0,0,,0,0,Paraguay,PRY,Paraguay,PRY,Presidente Hayes,PY,,-23.4300052706,-58.8599837663,0,0,,2135,2135,0,4,4,3437452,,Pozo Colorado,0,0,7,1159128059
8,10,7,Admin-1 capital,San Pedro,,,0,San Pedro,0,0,,0,0,Paraguay,PRY,Paraguay,PRY,San Pedro,PY,,-24.0899649874,-57.079989056,0,0,,9360,5342,5185,5,5,3437021,,San Pedro2,1,0,7,1159128065
8,10,7,Populated place,San Lorenzo,,,0,San Lorenzo,0,0,,0,0,Paraguay,PRY,Paraguay,PRY,Asunción,PY,,-25.3400178845,-57.5200397152,0,0,,500000,271064,1224134,10,10,3437056,,San Lorenzo2,1,0,7,1159128071
8,10,7,Admin-1 capital,Ypacaraí,,,0,Ypacarai,0,0,,0,0,Paraguay,PRY,Paraguay,PRY,Asunción,PY,,-25.4099877738,-57.279976849,4,1,Name changed.,30150,17461,69484,7,6,3436585,,Ypacarai|Ita,1,5,7,1159128077
8,10,7,Admin-1 capital,San Juan Bautista,,,0,San Juan Bautista,0,0,,0,0,Paraguay,PRY,Paraguay,PRY,Misiones,PY,,-26.6799877739,-57.1500106218,0,0,,7882,7882,7882,5,5,3437063,,San Juan Bautista,1,0,7,1159128085
8,10,7,Admin-1 capital,Paraguarí,,,0,Paraguari,0,0,,0,0,Paraguay,PRY,Paraguay,PRY,Paraguarí,PY,,-25.6200007947,-57.1600100114,0,0,,18881,10079,0,6,6,3437600,,Paraguari,1,0,7,1159128091
8,10,7,Populated place,Ñacunday,,,0,Nacunday,0,0,,0,0,Paraguay,PRY,Paraguay,PRY,Alto Paranp,PY,,-26.0200280571,-54.7699491797,0,0,,1250,1120,0,3,3,3437701,,Nacunday,0,0,7,1159128097
8,10,7,Admin-1 capital,Coronel Oviedo,,,0,Coronel Oviedo,0,0,,0,0,Paraguay,PRY,Paraguay,PRY,Caaguazú,PY,,-25.4499853324,-56.4399506039,0,0,,88101,51286,88101,8,8,3438819,,Coronel Oviedo,1,0,7,1159128105
8,10,7,Admin-1 capital,Caazapá,,,0,Caazapa,0,0,,0,0,Paraguay,PRY,Paraguay,PRY,Caazapa,PY,,-26.2000170707,-56.3800059424,0,0,,5504,5504,5504,5,5,3439297,,Caazapa,1,5,7,1159128111
8,10,7,Populated place,Ype Jhu,,,0,Ype Jhu,0,0,,0,0,Paraguay,PRY,Paraguay,PRY,Canindey,PY,,-23.9100276501,-55.4599845801,0,0,,600,596,0,2,2,-1,,Ype Jhu,0,0,7,1159128119
8,10,7,Admin-1 capital,Encarnación,,,0,Encarnacion,0,0,,0,0,Paraguay,PRY,Paraguay,PRY,Itapúa,PY,,-27.3471848174,-55.8739187784,0,0,,357119,146508,0,10,9,3438735,,Encarnacion,1,0,7,1159128125
8,10,7,Populated place,Coronel Bogado,,,0,Coronel Bogado,0,0,,0,0,Paraguay,PRY,Paraguay,PRY,Itapga,PY,,-27.1700353813,-56.2500397152,0,0,,14297,14297,0,6,6,3438825,,Coronel Bogado,1,0,7,1159128131
8,10,8,Admin-1 capital,Estelí,,,0,Esteli,0,0,,0,0,Nicaragua,NIC,Nicaragua,NIC,Estelí,NI,,13.0899878122,-86.3599847837,0,0,,107839,96422,107839,9,8,3619194,,Esteli,1,5,7,1159128139
8,10,8,Admin-1 capital,Boaco,,,0,Boaco,0,0,,0,0,Nicaragua,NIC,Nicaragua,NIC,Boaco,NI,,12.4699739776,-85.6600016701,0,0,,29046,14098,14263,7,6,3620674,,Boaco,1,0,7,1159128143
8,10,8,Admin-1 capital,Juigalpa,,,0,Juigalpa,0,0,,0,0,Nicaragua,NIC,Nicaragua,NIC,Chontales,NI,,12.1099959503,-85.3799670835,0,0,,54731,16171,16171,8,6,3618908,,Juigalpa,1,0,7,1159128151
8,10,6,Admin-1 capital,Braga,,,0,Braga,0,0,,0,0,Portugal,PRT,Portugal,PRT,Braga,PT,,41.5549945262,-8.4213312189,0,0,,826833,181819,744877,11,9,2742032,,Braga,1,0,7,1159128157
8,10,6,Populated place,Covilhã,,,0,Covilha,0,0,,0,0,Portugal,PRT,Portugal,PRT,Castelo Branco,PT,,40.2833408804,-7.49999210756,0,0,,24828,17610,24536,7,6,2740313,,Covilha,1,0,7,1159128165
8,10,5,Populated place,Yanbu al Bahr,,,0,Yanbu al Bahr,0,0,,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,Al Madinah,SA,,24.0942773631,38.0492947985,0,0,,267590,200161,267590,10,10,100425,,Yanbu al Bahr,1,0,6.1,1159128173
8,10,5,Populated place,Dawmat al Jandal,,,0,Dawmat al Jandal,0,0,,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,Al Jawf,SA,,29.8152976675,39.8663931872,0,0,,22583,22583,22583,7,7,-1,,Dawmat al Jandal,1,0,7,1159128179
8,10,5,Populated place,Qal at Bishah,,,0,Qal at Bishah,0,0,,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,`Asir,SA,,20.0086869496,42.5986811918,0,0,,88291,81828,88291,8,8,103369,,Qal at Bishah,1,0,6.1,1159128185
8,10,5,Populated place,At Taif,,,0,At Taif,0,0,,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,Makkah,SA,,21.262228006,40.3822790108,0,0,,657282,530848,0,11,11,107968,,At Taif,1,0,7,1159128193
8,10,7,Populated place,Finnsnes,,,0,Finnsnes,0,0,,0,0,Kingdom of Norway,NOR,Norway,NOR,Troms,NO,,69.2406172884,18.008605915,0,0,,3907,3315,0,4,4,3157549,,Finnsnes,1,0,7,1159128201
8,10,8,Populated place,Eindhoven,,,0,Eindhoven,0,0,,0,0,Kingdom of the Netherlands,NLD,Netherlands,NLD,Noord-Brabant,NL,,51.429973164,5.50001542016,0,0,,398053,209620,365307,10,10,2756253,,Eindhoven,1,0,7,1159128209
8,10,7,Populated place,Gjøvik,,,1,Gjovik,0,0,,0,0,Kingdom of Norway,NOR,Norway,NOR,Oppland,NO,,60.8000213818,10.700008096,0,0,,22719,17596,0,7,6,3155573,,Gjovik,1,2,7,1159128215
8,10,7,Populated place,Rørvik,,,1,Rorvik,0,0,,0,0,Kingdom of Norway,NOR,Norway,NOR,Nord-Trøndelag,NO,,64.86801597,11.2053002509,4,0,Population from GeoNames.,2615,2615,0,4,4,3141310,,Rorvik,0,0,7,1159128221
8,10,7,Admin-1 capital,Banská Bystrica,,,0,Banska Bystrica,0,0,,0,0,Slovakia,SVK,Slovakia,SVK,Banskobystrický,SK,,48.7332902212,19.149983275,0,0,,82336,79232,78321,8,8,3061186,,Banska Bystrica,1,5,7,1159128229
8,10,7,Populated place,Trnava,,,0,Trnava,0,0,,0,0,Slovakia,SVK,Slovakia,SVK,Trnavský,SK,,48.3665942577,17.6000003649,0,0,,69785,52053,47519,8,8,3057124,,Trnava,1,0,7,1159128235
8,10,8,Populated place,Rēzekne,,,0,Rezekne,0,0,,0,0,Latvia,LVA,Latvia,LVA,Latgale,LV,,56.5000254508,27.3165648994,0,0,,38340,38098,0,7,7,456202,,Rezekne,1,0,7,1159128241
8,10,8,Populated place,Panevežys,,,1,Panevezys,0,0,,0,0,Lithuania,LTU,Lithuania,LTU,Panevezio,LT,,55.740020161,24.3700264066,3,1,Name changed.,127405,117395,126552,9,9,596128,,Panevezy,1,0,7,1159128249
8,10,8,Populated place,Šiauliai,,,0,Siauliai,0,0,,0,0,Lithuania,LTU,Lithuania,LTU,Šiauliai,LT,,55.9386385286,23.3250255928,0,0,,133528,130587,130840,9,9,594739,,Siauliai,1,0,7,1159128255
8,10,5,Admin-1 capital,Najran,,,0,Najran,0,0,,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,Najran,SA,,17.5065399363,44.1315592029,0,0,,369609,258573,0,10,10,103630,,Najran,1,0,7,1159128263
8,10,5,Populated place,Al Quwayiyah,,,0,Al Quwayiyah,0,0,,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,Ar Riyad,SA,,24.073710143,45.2806363513,0,0,,8712,8712,0,5,5,-1,,Al Quwayiyah,1,0,7,1159128269
8,10,5,Populated place,Al Hillah,,,0,Al Hillah,0,0,,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,Ar Riyad,SA,,23.4894563995,46.7563602283,0,0,,594605,594605,584856,11,11,-1,,Al Hillah,1,0,7,1159128275
8,10,5,Populated place,Al Mubarraz,,,0,Al Mubarraz,0,0,,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,Ash Sharqiyah,SA,,25.429053771,49.5659044991,0,0,,298562,290802,284780,10,10,109101,,Al Mubarraz,1,0,7,1159128283
8,10,5,Populated place,Al-Qatif,,,0,Al-Qatif,0,0,,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,Ash Sharqiyah,SA,,26.519633198,50.0115103748,0,0,,368892,98259,354609,10,8,108927,,Al-Qatif,1,0,7,1159128287
8,10,5,Populated place,Az Zahran,,Dhahran,0,Az Zahran,0,0,,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,Ash Sharqiyah,SA,,26.291430073,50.1583231189,0,0,,97446,11300,618655,8,6,107797,,Az Zahran,1,0,7,1159128295
8,10,2,Populated place,Parachinar,,,0,Parachinar,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,F.A.T.A.,PK,,33.8991827586,70.1008267811,0,0,,55685,55685,58378,8,8,1168394,,Parachinar,1,0,7,1159128303
8,10,2,Populated place,Sialkote,,,0,Sialkote,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,Punjab,PK,,32.5200162954,74.5600378,0,0,,477396,477396,2655657,10,10,1164909,,Sialkote,1,0,7,1159128309
8,10,2,Populated place,Sheikhu Pura,,,0,Sheikhu Pura,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,Punjab,PK,,31.7199876089,73.9899950754,0,0,,361303,361303,2361048,10,10,1165221,,Sheikhu Pura,1,0,7,1159128317
8,10,2,Populated place,Gujrat,,,0,Gujrat,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,Punjab,PK,,32.5799867951,74.0800154204,0,0,,301506,301506,5101218,10,10,1177654,,Gujrat,1,0,7,1159128323
8,10,2,Populated place,Sahiwal,,,0,Sahiwal,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,Punjab,PK,,30.6717311798,73.111805785,0,0,,235695,235695,4029936,10,10,1166548,,Sahiwal,1,0,7,1159128329
8,10,2,Populated place,Chiniot,,,0,Chiniot,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,Punjab,PK,,31.7199876089,72.9799792062,0,0,,201781,201781,1368850,10,10,1181096,,Chiniot,1,0,7,1159128337
8,10,2,Populated place,Rahim Yar Khan,,,0,Rahim Yar Khan,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,Punjab,PK,,28.4202407013,70.2951818429,0,0,,353203,353203,1454130,10,10,-1,,Rahimyar Khan,1,0,7,1159128343
8,10,8,Populated place,Tokmak,,,0,Tokmak,0,0,,0,0,Kyrgyzstan,KGZ,Kyrgyzstan,KGZ,Bishkek,KG,,42.8298779491,75.2845930572,0,0,,112860,63047,112132,9,8,1527199,,Tokmak,1,0,7,1159128349
8,10,8,Populated place,Kara Balta,,,0,Kara Balta,0,0,,0,0,Kyrgyzstan,KGZ,Kyrgyzstan,KGZ,Bishkek,KG,,42.8306272573,73.8856603586,0,0,,74133,62796,72457,8,8,1528182,,Kara Balta,1,0,7,1159128357
8,10,8,Populated place,Cholpon Ata,,,0,Cholpon Ata,0,0,,0,0,Kyrgyzstan,KGZ,Kyrgyzstan,KGZ,Ysyk-Köl,KG,,42.6513358755,77.0810725493,0,0,,18595,9578,9421,6,5,1528512,,Cholpon Ata,1,0,7,1159128365
8,10,8,Admin-1 capital,Naryn,,,0,Naryn,0,0,,0,0,Kyrgyzstan,KGZ,Kyrgyzstan,KGZ,Naryn,KG,,41.426346048,75.991061563,0,0,,52300,35707,35550,8,7,1527592,,Naryn,1,0,7,1159128371
8,10,8,Populated place,Kok Yangak,,,0,Kok Yangak,0,0,,0,0,Kyrgyzstan,KGZ,Kyrgyzstan,KGZ,Jalal-Abad,KG,,41.0307112824,73.2057535389,0,0,,15000,14046,0,6,6,1527873,,Kok Yangak,0,0,7,1159128379
8,10,2,Populated place,Mansehra,,,0,Mansehra,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,N.W.F.P.,PK,,34.3417914012,73.1968135161,0,0,,66486,66486,993137,8,8,1170951,,Mansehra,1,0,7,1159128385
8,10,2,Populated place,Kohat,,,0,Kohat,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,N.W.F.P.,PK,,33.6026892283,71.4326834706,0,0,,343027,151427,329821,10,9,1173491,,Kohat,1,0,7,1159128393
8,10,2,Populated place,Abbottabad,,,0,Abbottabad,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,N.W.F.P.,PK,,34.1495033966,73.1995006906,0,0,,1183647,881000,1299863,12,11,-1,,Abbottabad,1,0,7,1159128399
8,10,2,Populated place,Mardan,,,0,Mardan,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,N.W.F.P.,PK,,34.2000429474,72.0399849028,0,0,,300424,300424,4056021,10,10,1170880,,Mardan,1,0,7,1159128407
8,10,6,Populated place,Lalitpur,,,0,Lalitpur,0,0,,0,0,Nepal,NPL,Nepal,NPL,Bhaktapur,NP,,27.666617451,85.3333336985,0,0,,337785,44632,1441803,10,7,1283190,,Lalitpur,1,0,7,1159128413
8,10,6,Populated place,Hetauda,,,0,Hetauda,0,0,,0,0,Nepal,NPL,Nepal,NPL,Narayani,NP,,27.4166843862,85.033352009,0,0,,232334,84775,422546,10,8,1283339,,Hetauda,1,0,7,1159128419
8,10,8,Admin-1 capital,Penonome,,,0,Penonome,0,0,,0,0,Panama,PAN,Panama,PAN,Coclé,PA,,8.50998313286,-80.3599892595,0,0,,28766,12394,28926,7,6,3703068,,Penonome,1,0,7,1159128427
8,10,8,Admin-1 capital,Chitré,,,0,Chitre,0,0,,0,0,Panama,PAN,Panama,PAN,Herrera,PA,,7.97001609185,-80.4200372739,0,0,,44082,43966,44082,7,7,3712384,,Chitre,1,5,7,1159128433
8,10,8,Populated place,Jaqué,,,0,Jaque,0,0,,0,0,Panama,PAN,Panama,PAN,Darién,PA,,7.51895835259,-78.1660146502,0,0,,1357,553,553,3,2,3708432,,Jaque,1,0,7,1159128439
8,10,8,Populated place,Prizren,,,0,Prizren,0,0,,0,0,Kosovo,KOS,Kosovo,KOS,Prizren,-99,,42.2293202912,20.7500923245,0,0,,171464,143685,143685,9,9,786712,,Prizren,1,0,7,1159128447
8,10,8,Admin-1 capital,Al Ahmadi,,Al-Ahmadi,0,Al Ahmadi,0,0,,0,0,Kuwait,KWT,Kuwait,KWT,Al Ahmadi,KW,,29.0769448029,48.0837727445,0,0,,68763,68763,468519,8,8,285839,,Al Ahmadi,1,0,7,1159128453
8,10,8,Admin-1 capital,Al Jahra,,Al-Jahrah,0,Al Jahra,0,0,,0,0,Kuwait,KWT,Kuwait,KWT,Al Jahrah,KW,,29.3374715363,47.6580622953,0,0,,194193,194193,221674,9,9,285799,,Al Jahra,1,0,7,1159128461
8,10,8,Admin-1 capital,Bocas del Toro,,,0,Bocas del Toro,0,0,,0,0,Panama,PAN,Panama,PAN,Bocas del Toro,PA,,9.33535008368,-82.247470699,0,0,,9883,3085,0,5,4,3713959,,Bocas del Toro,1,0,7,1159128465
8,10,8,Populated place,Almirante,,,0,Almirante,0,0,,0,0,Panama,PAN,Panama,PAN,Bocas del Toro,PA,,9.30001242974,-82.3999681007,0,0,,8114,6771,6771,5,5,3714896,,Almirante,1,0,7,1159128469
